Date,reach_id,wse,reach_q,dark_frac,xovr_cal_q,reach_q_b,wse_units,dark_frac_units
2023-07-28 23:20:46+00:00,45297400061,4014.2511,2,0.00042577255,0,786446,m,1
2023-08-09 08:34:59+00:00,45297400061,4014.6081,1,0.00077303385,0,14,m,1
2023-08-30 05:20:04+00:00,45297400061,4014.0484,1,0.00528848935,0,14,m,1
2023-09-08 16:50:58+00:00,45297400061,4013.8339,1,0.01096000584,0,14,m,1
2023-09-20 02:05:09+00:00,45297400061,4013.7582,1,0.02373121203,0,14,m,1
2023-09-29 13:36:01+00:00,45297400061,4013.709,1,0.02156552217,0,14,m,1
2023-10-10 22:50:11+00:00,45297400061,4013.3433,1,0.06863142109,0,14,m,1
2023-10-20 10:21:05+00:00,45297400061,4013.6151,1,0.02286457286,0,14,m,1
2023-10-31 19:35:17+00:00,45297400061,4013.2545,1,0.07633415968,0,14,m,1
2023-11-10 07:06:10+00:00,45297400061,4013.2866,1,0.03794361784,0,14,m,1
2023-11-21 16:20:22+00:00,45297400061,4013.1708,1,0.08746704844,0,14,m,1
2023-12-01 03:51:15+00:00,45297400061,4013.2613,1,0.02774192973,0,14,m,1
2023-12-12 13:05:26+00:00,45297400061,4013.0156,1,0.12458493565,0,14,m,1
2023-12-22 00:36:19+00:00,45297400061,4013.3353,1,0.03226051439,0,14,m,1
2024-01-02 09:50:33+00:00,45297400061,4013.1749,1,0.07127072559,0,14,m,1
2024-01-11 21:21:25+00:00,45297400061,4013.1335,1,0.04784636933,0,14,m,1
2024-01-23 06:35:38+00:00,45297400061,4013.1053,1,0.08620486929,0,14,m,1
2024-02-01 18:06:31+00:00,45297400061,4013.0215,1,0.03512246589,0,14,m,1
2024-02-13 03:20:43+00:00,45297400061,4013.521,1,0.25501222721,0,14,m,1
2024-02-22 14:51:36+00:00,45297400061,4013.2937,1,0.04340150722,0,10,m,1
2024-03-05 00:05:47+00:00,45297400061,4012.894,1,0.2129769463,0,14,m,1
2024-03-14 11:36:38+00:00,45297400061,4012.9881,1,0.02462555437,0,14,m,1
2024-03-25 20:50:51+00:00,45297400061,4012.9765,1,0.20584756218,0,6,m,1
2024-04-04 08:21:43+00:00,45297400061,4013.2335,1,0.02162608984,0,14,m,1
2024-04-15 17:35:56+00:00,45297400061,4013.2363,1,0.07340813481,0,14,m,1
2024-04-25 05:06:49+00:00,45297400061,4013.6475,1,0.01318160709,0,14,m,1
2024-05-06 14:20:59+00:00,45297400061,4013.1823,1,0.15199381231,0,14,m,1
2024-05-16 01:51:53+00:00,45297400061,4013.2242,1,0.03353927991,0,14,m,1
2024-05-27 11:06:05+00:00,45297400061,4013.2663,1,0.07788999867,0,14,m,1
2024-06-05 22:36:59+00:00,45297400061,4013.3384,1,0.03401681144,0,14,m,1
2024-06-17 07:51:10+00:00,45297400061,4013.2872,1,0.05740136599,0,14,m,1
2024-06-26 19:22:02+00:00,45297400061,4013.7778,1,0.01182168743,0,10,m,1
2024-07-08 04:36:13+00:00,45297400061,4013.9161,1,0.01253762733,0,14,m,1
2024-07-17 16:07:07+00:00,45297400061,4013.2097,1,0.01664555258,0,14,m,1
2024-07-29 01:21:18+00:00,45297400061,4014.168,1,0.00157527321,0,14,m,1
2024-08-07 12:52:11+00:00,45297400061,4013.8014,1,0.00755026656,0,14,m,1
2024-08-28 09:37:16+00:00,45297400061,4013.6103,1,0.0174241477,0,14,m,1
2024-09-08 18:51:29+00:00,45297400061,4013.59,1,0.03006527466,0,14,m,1
2024-09-18 06:22:22+00:00,45297400061,4013.4929,1,0.0108029112,0,14,m,1
2024-09-29 15:36:36+00:00,45297400061,4013.4992,1,0.04838309923,0,14,m,1
2024-10-09 03:07:29+00:00,45297400061,4013.4035,1,0.02478161616,0,14,m,1
2024-10-20 12:21:40+00:00,45297400061,4013.4174,1,0.03981444469,0,14,m,1
2024-10-29 23:52:32+00:00,45297400061,4012.6806,2,0.02402951741,2,524298,m,1
2024-11-10 09:06:44+00:00,45297400061,4013.0347,1,0.12456829526,0,14,m,1
2024-11-19 20:37:37+00:00,45297400061,4013.1274,1,0.04918476123,0,14,m,1
2024-12-01 05:51:49+00:00,45297400061,4013.0329,1,0.14706985004,0,14,m,1
2024-12-10 17:22:41+00:00,45297400061,4012.9946,1,0.03157035545,0,14,m,1
2024-12-22 02:36:53+00:00,45297400061,4013.2001,1,0.18667027019,0,6,m,1
2024-12-31 14:07:46+00:00,45297400061,4013.0482,1,0.0474370411,0,14,m,1
2025-01-11 23:21:57+00:00,45297400061,4014.1447,2,0.23258644752,2,524298,m,1
2025-01-21 10:52:51+00:00,45297400061,4013.3699,1,0.03529314534,0,14,m,1
2025-02-01 20:07:02+00:00,45297400061,4013.1082,1,0.20438139162,0,14,m,1
2025-02-11 07:37:54+00:00,45297400061,4013.1947,1,0.03536281048,0,14,m,1
