Date,wse,flag
2023-07-27 23:18:02,1.5743,1
2023-07-30 10:14:54,1.4177,1
2023-09-07 16:48:14,6.748,1
2023-09-10 03:45:06,1.914,1
2023-09-28 13:33:17,0.6859,1
2023-10-01 00:30:09,1.274,1
2023-10-19 10:18:21,1.2312,1
2023-10-21 21:15:13,1.7133,1
2023-11-09 07:03:26,0.7026,1
2023-11-11 18:00:18,1.8791,1
2023-11-30 03:48:32,0.4684,1
2023-12-02 14:45:24,0.0977,1
2023-12-21 00:33:36,-4.9155,1
2024-01-13 08:15:33,1.5611,1
2024-01-31 18:03:47,-4.8798,1
2024-02-03 05:00:39,0.1346,1
2024-02-21 14:48:52,1.2554,1
2024-02-24 01:45:45,-0.0927,1
2024-03-13 11:33:55,0.7771,1
2024-03-15 22:30:46,0.8712,1
2024-04-03 08:18:59,0.8285,1
2024-04-05 19:15:51,0.8824,1
2024-04-24 05:04:06,2.2924,1
2024-04-26 16:00:57,1.2042,1
2024-05-15 01:49:10,0.8715,1
2024-05-17 12:46:02,1.6586,1
2024-06-04 22:34:16,4.0743,1
2024-06-25 19:19:19,14.6483,1
2024-06-28 06:16:11,1.9162,1
2024-07-16 16:04:23,8.478,1
2024-07-19 03:01:15,2.4912,1
2024-08-06 12:49:28,0.1822,1
2024-08-08 23:46:20,22.6804,1
2024-08-27 09:34:32,1.895,1
2024-08-29 20:31:24,1.1257,1
2024-09-17 06:19:38,-4.3528,1
2024-09-19 17:16:31,2.6089,1
2024-10-08 03:04:45,0.4994,1
2024-10-10 14:01:36,1.0561,1
2024-10-28 23:49:49,-5.754,1
2024-10-31 10:46:40,0.4731,1
2024-11-18 20:34:54,-4.4859,1
2024-11-21 07:31:46,1.6112,1
2024-12-09 17:19:58,0.7556,1
2024-12-12 04:16:50,1.6095,1
2024-12-30 14:05:03,-7.509,1
2025-01-02 01:01:55,0.3121,1
2025-01-20 10:50:07,1.6369,1
2025-01-22 21:46:59,1.4383,1
2025-02-10 07:35:10,0.9294,1
2025-02-12 18:32:03,2.1387,1
2025-03-03 04:20:16,0.5193,1
2025-03-05 15:17:07,0.2966,1
2025-03-24 01:05:21,1.0727,1
2025-03-26 12:02:12,0.5189,1
2025-04-13 21:50:25,0.7371,1
2025-04-16 08:47:17,-4.5217,0
2025-05-04 18:35:29,-6.3308,1
2025-05-07 05:32:21,1.281,1
2025-05-25 15:20:35,-4.512,1
2025-05-28 02:17:27,1.2882,0
2025-06-15 12:05:39,1.5078,1
2025-06-17 23:02:31,1.4747,1
2025-07-06 08:50:46,4.7367,1
2025-07-08 19:47:39,2.5563,0
2025-07-27 05:35:51,4.7891,1
2025-07-29 16:32:43,1.7622,1
2025-08-17 02:20:55,2.6595,1
2025-08-19 13:17:47,2.1912,1
2025-09-06 23:05:59,-6.0562,1
2025-09-09 10:02:51,1.6054,1
2025-09-30 06:47:55,1.5328,1
2025-10-18 16:36:08,2.439,1
2025-10-21 03:33:01,2.05,1
2025-11-08 13:21:13,0.0746,1
2025-11-11 00:18:04,1.4142,1
2025-11-29 10:06:16,1.32,1
2025-12-01 21:03:08,0.4201,1
2026-01-10 03:36:26,0.3574,1
2026-01-12 14:33:17,1.3684,1
2026-01-31 00:21:30,-4.7203,1
2026-02-02 11:18:22,0.1914,1
2026-02-20 21:06:35,1.9251,1
2026-02-23 08:03:27,1.6689,1
2026-03-13 17:51:42,1.1685,1
2026-03-16 04:48:34,1.7625,0
2026-04-03 14:36:46,0.2842,1
2026-04-06 01:33:38,0.0071,1
2026-04-24 11:21:52,1.8402,1
2026-04-26 22:18:44,0.4936,1
2026-05-15 08:06:56,2.0758,1
2026-05-17 19:03:47,2.3777,1
2026-06-05 04:51:59,1.4917,1
2026-06-07 15:48:51,0.9009,1
2026-06-26 01:37:05,2.0293,1
2026-06-28 12:33:57,0.9352,1
2026-07-16 22:22:09,13.7462,1
2026-07-19 09:19:00,2.2617,1
