Date,wse,flag
2023-07-29 23:20:04,47.9603,0
2023-08-11 08:37:13,49.2478,1
2023-09-01 05:22:18,48.635,1
2023-09-09 16:50:15,47.3931,0
2023-09-30 13:35:18,47.8469,0
2023-10-12 22:52:26,47.027,1
2023-10-21 10:20:22,46.1198,0
2023-11-02 19:37:31,45.5056,1
2023-11-11 07:05:28,45.7751,0
2023-12-02 03:50:33,44.8167,0
2023-12-14 13:07:40,44.2325,1
2023-12-23 00:35:37,44.2548,1
2024-01-04 09:52:47,43.6732,1
2024-01-25 06:37:53,43.5051,1
2024-02-02 18:05:49,43.3465,0
2024-02-15 03:22:57,43.7856,1
2024-02-23 14:50:54,43.5104,0
2024-03-07 00:08:01,43.1449,1
2024-03-15 11:35:56,43.0061,0
2024-03-27 20:53:05,43.4984,1
2024-04-05 08:21:00,43.1941,0
2024-04-17 17:38:11,43.0508,1
2024-04-26 05:06:07,42.8181,0
2024-05-08 14:23:14,43.0507,0
2024-05-17 01:51:11,42.7067,0
2024-05-29 11:08:19,42.9869,0
2024-06-06 22:36:17,43.3256,1
2024-06-19 07:53:25,42.9416,0
2024-06-27 19:21:20,43.4857,0
2024-07-10 04:38:27,47.5559,1
2024-07-18 16:06:25,47.9207,0
2024-07-31 01:23:32,47.9381,1
2024-08-08 12:51:29,49.5495,0
2024-08-20 22:08:37,49.6358,1
2024-08-29 09:36:34,49.7799,0
2024-10-01 15:38:51,49.915,1
2024-10-10 03:06:46,48.6375,0
2024-10-22 12:23:55,47.107,1
2024-10-30 23:51:50,48.5803,1
2024-11-12 09:08:59,45.9472,1
2024-11-20 20:36:55,45.3768,0
2024-12-03 05:54:03,45.1748,1
2025-01-13 23:24:11,44.2907,1
2025-01-22 10:52:09,44.1499,0
2025-05-06 18:37:30,43.5591,0
2025-05-19 03:54:40,43.9778,0
2025-05-27 15:22:37,43.7496,0
2025-06-09 00:39:45,43.9731,0
2025-06-17 12:07:40,44.0687,0
2025-06-29 21:24:50,45.4022,1
2025-07-08 08:52:47,46.7017,0
2025-07-20 18:09:56,49.703,1
2025-07-29 05:37:52,48.6387,0
2025-08-19 02:22:57,49.4296,0
2025-09-08 23:08:00,50.1287,0
2025-09-21 08:25:07,49.743,1
2025-09-29 19:53:04,48.8479,0
2025-10-12 05:10:12,48.309,1
2025-10-20 16:38:10,48.1916,0
2025-11-02 01:55:19,46.5553,1
2025-11-10 13:23:14,46.4489,0
2025-11-22 22:40:22,45.6449,1
2025-12-01 10:08:18,45.0844,0
2025-12-13 19:25:24,44.919,1
2025-12-22 06:53:22,44.5142,0
2026-01-03 16:10:31,44.1781,1
2026-01-12 03:38:27,44.1241,0
2026-01-24 12:55:35,44.03,0
2026-02-02 00:23:31,44.0135,0
2026-02-14 09:40:38,43.7716,0
2026-02-22 21:08:37,43.5059,0
